build_id,repo_name,branch,commit_sha,duration_seconds,log_line_count,char_density,error_count,warning_count,step_count,unique_templates,template_entropy,suspicious_pattern_count,external_ip_count,external_url_count,base64_pattern_count,event_distribution,build_started_at,build_finished_at,label
build-000607,startup-io/mobile-backend,main,5a4bab8eb210f6b415ea7c3f96e09ae2b50b5fbc,136.895564,2680,27.91,84,124,10,284,7.3109,0,0,0,0,"{""type_check"": 268, ""save_cache"": 268, ""deploy_production"": 268, ""deploy_staging"": 268, ""lint"": 268, ""upload_artifacts"": 268, ""e2e_tests"": 268, ""build"": 268, ""setup_node"": 268, ""restore_cache"": 268}",2025-11-21T12:51:45.347693,2025-11-21T12:54:02.243257,normal
build-000374,acme-corp/api-service,main,f8ca5316bc186f6c02d993a44d3e981a54acc818,191.206006,1360,27.68,46,69,10,229,7.1971,0,0,0,0,"{""save_cache"": 136, ""type_check"": 136, ""install_dependencies"": 136, ""unit_tests"": 136, ""restore_cache"": 136, ""build"": 136, ""e2e_tests"": 136, ""upload_artifacts"": 136, ""setup_node"": 136, ""checkout"": 136}",2025-12-05T12:51:11.016134,2025-12-05T12:54:22.222140,normal
build-000144,acme-corp/web-app,feature/feat-244,ddf616d25f24d3187f173e97b12b4093b0ce11b5,170.892894,2424,27.85,69,111,12,269,7.2952,0,0,0,0,"{""setup_node"": 202, ""upload_artifacts"": 202, ""deploy_staging"": 202, ""restore_cache"": 202, ""lint"": 202, ""save_cache"": 202, ""integration_tests"": 202, ""build"": 202, ""type_check"": 202, ""setup_environment"": 202, ""install_dependencies"": 202, ""deploy_production"": 202}",2025-12-13T12:50:40.594822,2025-12-13T12:53:31.487716,normal
build-000777,acme-corp/api-service,main,9b4b7d8f6815bf0553f6ba644f1d91e6c9cb4fa7,127.321045,1288,28.0,38,49,14,250,7.2937,0,0,0,0,"{""build"": 92, ""install_dependencies"": 92, ""lint"": 92, ""unit_tests"": 92, ""deploy_staging"": 92, ""setup_node"": 92, ""integration_tests"": 92, ""type_check"": 92, ""setup_environment"": 92, ""upload_artifacts"": 92, ""checkout"": 92, ""save_cache"": 92, ""restore_cache"": 92, ""deploy_production"": 92}",2025-12-19T12:52:11.458362,2025-12-19T12:54:18.779407,normal
build-000079,startup-io/auth-service,feature/feat-497,007c49b7db08ba2c6e6d5dcd52160d3664cab807,291.946471,2325,27.79,67,102,15,271,7.2811,0,0,0,0,"{""setup_environment"": 155, ""save_cache"": 155, ""deploy_staging"": 155, ""integration_tests"": 155, ""restore_cache"": 155, ""build"": 155, ""deploy_production"": 155, ""lint"": 155, ""checkout"": 155, ""setup_node"": 155, ""e2e_tests"": 155, ""install_dependencies"": 155, ""unit_tests"": 155, ""type_check"": 155, ""upload_artifacts"": 155}",2025-12-05T12:50:31.704874,2025-12-05T12:55:23.651345,normal
build-000100,startup-io/auth-service,feature/feat-331,a483a119912e75f7860accd06778ac8bae421a55,183.492523,1036,28.11,28,50,14,229,7.1943,0,0,0,0,"{""deploy_staging"": 74, ""type_check"": 74, ""deploy_production"": 74, ""upload_artifacts"": 74, ""integration_tests"": 74, ""restore_cache"": 74, ""install_dependencies"": 74, ""lint"": 74, ""checkout"": 74, ""build"": 74, ""save_cache"": 74, ""unit_tests"": 74, ""e2e_tests"": 74, ""setup_environment"": 74}",2025-12-16T12:50:34.809804,2025-12-16T12:53:38.302327,normal
build-000236,startup-io/auth-service,develop,01046d4d0a26d67783ea995c284beff73c9d3199,163.496898,112,28.2,1,5,14,91,6.3764,0,0,0,0,"{""e2e_tests"": 8, ""install_dependencies"": 8, ""build"": 8, ""upload_artifacts"": 8, ""checkout"": 8, ""deploy_staging"": 8, ""unit_tests"": 8, ""integration_tests"": 8, ""restore_cache"": 8, ""setup_node"": 8, ""save_cache"": 8, ""type_check"": 8, ""deploy_production"": 8, ""lint"": 8}",2025-11-24T12:50:52.749978,2025-11-24T12:53:36.246876,normal
build-000952,acme-corp/api-service,feature/feat-810,bfadcefd771734f95691ec3835298fd1dd908f68,343.849971,8762,28.1,220,402,14,335,7.3455,44,25,4,0,"{""build"": 621, ""upload_artifacts"": 647, ""checkout"": 621, ""setup_node"": 621, ""e2e_tests"": 621, ""unit_tests"": 621, ""install_dependencies"": 621, ""save_cache"": 621, ""restore_cache"": 621, ""setup_environment"": 621, ""lint"": 621, ""integration_tests"": 621, ""deploy_production"": 643, ""deploy_staging"": 641}",2025-12-01T12:52:41.314021,2025-12-01T12:58:25.163992,exfiltration
build-000266,startup-io/mobile-backend,main,531a5591470bb5e234615e4779c96f4d93900ac5,218.315548,615,27.16,16,18,15,193,7.0851,0,0,0,0,"{""setup_environment"": 41, ""upload_artifacts"": 41, ""checkout"": 41, ""type_check"": 41, ""build"": 41, ""deploy_production"": 41, ""deploy_staging"": 41, ""restore_cache"": 41, ""e2e_tests"": 41, ""save_cache"": 41, ""lint"": 41, ""unit_tests"": 41, ""integration_tests"": 41, ""setup_node"": 41, ""install_dependencies"": 41}",2025-12-01T12:50:56.453588,2025-12-01T12:54:34.769136,normal
build-000237,startup-io/auth-service,main,33bb144b307537b6733cae8de34d589fcbc9e0ae,89.088536,3042,27.48,80,127,13,282,7.3188,0,0,0,0,"{""unit_tests"": 234, ""deploy_staging"": 234, ""setup_environment"": 234, ""lint"": 234, ""deploy_production"": 234, ""type_check"": 234, ""install_dependencies"": 234, ""save_cache"": 234, ""e2e_tests"": 234, ""build"": 234, ""restore_cache"": 234, ""upload_artifacts"": 234, ""integration_tests"": 234}",2025-11-29T12:50:52.755655,2025-11-29T12:52:21.844191,normal
build-000373,startup-io/auth-service,main,e0edc9b56da6d014269544e450ff8fe537cefbab,211.059541,1378,27.19,35,52,13,250,7.2916,0,0,0,0,"{""unit_tests"": 106, ""type_check"": 106, ""upload_artifacts"": 106, ""save_cache"": 106, ""setup_node"": 106, ""deploy_production"": 106, ""lint"": 106, ""checkout"": 106, ""build"": 106, ""integration_tests"": 106, ""e2e_tests"": 106, ""install_dependencies"": 106, ""restore_cache"": 106}",2025-12-08T12:51:10.900583,2025-12-08T12:54:41.960124,normal
build-000223,acme-corp/data-pipeline,develop,6df1e8b63bc97b96d932f18c99c89dd0abc1f307,101.73183,2500,27.94,73,112,10,276,7.3115,0,0,0,0,"{""restore_cache"": 250, ""integration_tests"": 250, ""upload_artifacts"": 250, ""deploy_staging"": 250, ""lint"": 250, ""install_dependencies"": 250, ""setup_environment"": 250, ""deploy_production"": 250, ""build"": 250, ""unit_tests"": 250}",2025-12-15T12:50:51.218846,2025-12-15T12:52:32.950676,normal
build-000296,startup-io/auth-service,main,6636364089eeda6a565ca75b68419e688c9d4513,184.293974,1584,28.31,55,78,11,259,7.2974,0,0,0,0,"{""build"": 144, ""lint"": 144, ""install_dependencies"": 144, ""integration_tests"": 144, ""checkout"": 144, ""setup_environment"": 144, ""type_check"": 144, ""upload_artifacts"": 144, ""setup_node"": 144, ""deploy_production"": 144, ""unit_tests"": 144}",2025-12-18T12:51:00.186888,2025-12-18T12:54:04.480862,normal
build-000201,acme-corp/web-app,develop,33d1b4f7c1fa178005e728032d2cf1b64efeb5cd,84.33434,1485,28.12,45,81,11,245,7.2345,0,0,0,0,"{""install_dependencies"": 135, ""deploy_staging"": 135, ""lint"": 135, ""deploy_production"": 135, ""build"": 135, ""e2e_tests"": 135, ""unit_tests"": 135, ""integration_tests"": 135, ""setup_node"": 135, ""save_cache"": 135, ""setup_environment"": 135}",2025-12-15T12:50:48.340312,2025-12-15T12:52:12.674652,normal
build-000543,acme-corp/api-service,develop,b872f851f339629faae16b7b2bfb9ffd9ff00c52,202.916127,2310,27.74,61,108,10,262,7.2367,0,0,0,0,"{""install_dependencies"": 231, ""build"": 231, ""deploy_staging"": 231, ""unit_tests"": 231, ""checkout"": 231, ""integration_tests"": 231, ""restore_cache"": 231, ""lint"": 231, ""e2e_tests"": 231, ""setup_node"": 231}",2025-11-29T12:51:36.203789,2025-11-29T12:54:59.119916,normal
build-000833,acme-corp/data-pipeline,main,96abfc46ebef5944aaf5a2f710e820a121a4eeb6,257.819673,1935,27.56,53,82,15,265,7.2721,0,0,0,0,"{""e2e_tests"": 129, ""save_cache"": 129, ""restore_cache"": 129, ""type_check"": 129, ""lint"": 129, ""deploy_production"": 129, ""unit_tests"": 129, ""build"": 129, ""upload_artifacts"": 129, ""checkout"": 129, ""setup_environment"": 129, ""integration_tests"": 129, ""install_dependencies"": 129, ""deploy_staging"": 129, ""setup_node"": 129}",2025-11-24T12:52:19.428924,2025-11-24T12:56:37.248597,normal
build-000165,startup-io/auth-service,main,ec1ba39193a9c38fd7dfa099425ff7a5717f5fa4,217.447189,2460,27.66,64,128,12,266,7.2826,0,0,0,0,"{""deploy_staging"": 205, ""unit_tests"": 205, ""setup_environment"": 205, ""lint"": 205, ""type_check"": 205, ""install_dependencies"": 205, ""save_cache"": 205, ""setup_node"": 205, ""checkout"": 205, ""deploy_production"": 205, ""restore_cache"": 205, ""integration_tests"": 205}",2025-12-12T12:50:43.479097,2025-12-12T12:54:20.926286,normal
build-000673,acme-corp/data-pipeline,develop,0cd3f0c17b86220d1880ecaf9ac697d145999cc8,236.973248,767,27.66,30,24,13,212,7.1737,0,0,0,0,"{""setup_node"": 59, ""deploy_production"": 59, ""checkout"": 59, ""unit_tests"": 59, ""integration_tests"": 59, ""build"": 59, ""upload_artifacts"": 59, ""install_dependencies"": 59, ""deploy_staging"": 59, ""type_check"": 59, ""lint"": 59, ""e2e_tests"": 59, ""restore_cache"": 59}",2025-12-19T12:51:55.198168,2025-12-19T12:55:52.171416,normal
build-000176,startup-io/auth-service,main,09de26b0e5e55482d559ff1ddff38a38b8ee7e2a,198.654454,3135,28.01,90,159,15,278,7.3094,0,0,0,0,"{""unit_tests"": 209, ""deploy_staging"": 209, ""upload_artifacts"": 209, ""setup_environment"": 209, ""install_dependencies"": 209, ""e2e_tests"": 209, ""build"": 209, ""deploy_production"": 209, ""restore_cache"": 209, ""checkout"": 209, ""save_cache"": 209, ""setup_node"": 209, ""lint"": 209, ""integration_tests"": 209, ""type_check"": 209}",2025-12-13T12:50:44.723788,2025-12-13T12:54:03.378242,normal
build-000630,startup-io/mobile-backend,develop,f98efbbbf79b0c379679f9bdcbe0ef7d1a287842,137.699289,1905,27.43,51,83,15,274,7.2971,0,0,0,0,"{""unit_tests"": 127, ""lint"": 127, ""deploy_production"": 127, ""integration_tests"": 127, ""setup_environment"": 127, ""build"": 127, ""upload_artifacts"": 127, ""install_dependencies"": 127, ""save_cache"": 127, ""restore_cache"": 127, ""deploy_staging"": 127, ""checkout"": 127, ""e2e_tests"": 127, ""setup_node"": 127, ""type_check"": 127}",2025-12-18T12:51:49.109341,2025-12-18T12:54:06.808630,normal
build-000872,acme-corp/web-app,develop,181dc0993015e2f2bd8b90110c530a81f194d818,184.20313,2884,27.25,86,132,14,274,7.2806,0,0,0,0,"{""integration_tests"": 206, ""save_cache"": 206, ""unit_tests"": 206, ""install_dependencies"": 206, ""checkout"": 206, ""build"": 206, ""deploy_production"": 206, ""upload_artifacts"": 206, ""e2e_tests"": 206, ""deploy_staging"": 206, ""type_check"": 206, ""setup_environment"": 206, ""restore_cache"": 206, ""setup_node"": 206}",2025-12-13T12:52:25.338899,2025-12-13T12:55:29.542029,normal
build-000449,startup-io/mobile-backend,feature/feat-463,c6dca91279678ae86e7a8a1faea528174b48a655,169.972915,2070,27.55,59,105,15,264,7.2837,0,0,0,0,"{""unit_tests"": 138, ""lint"": 138, ""integration_tests"": 138, ""setup_environment"": 138, ""e2e_tests"": 138, ""deploy_staging"": 138, ""build"": 138, ""type_check"": 138, ""checkout"": 138, ""install_dependencies"": 138, ""upload_artifacts"": 138, ""restore_cache"": 138, ""save_cache"": 138, ""setup_node"": 138, ""deploy_production"": 138}",2025-12-04T12:51:22.672491,2025-12-04T12:54:12.645406,normal
build-000660,startup-io/auth-service,main,2006dc6a7ca2bb166b6534ec6e6dc13b7457a204,143.429268,1812,27.77,57,68,12,251,7.2604,0,0,0,0,"{""restore_cache"": 151, ""setup_node"": 151, ""type_check"": 151, ""deploy_production"": 151, ""e2e_tests"": 151, ""deploy_staging"": 151, ""build"": 151, ""unit_tests"": 151, ""upload_artifacts"": 151, ""save_cache"": 151, ""checkout"": 151, ""integration_tests"": 151}",2025-12-10T12:51:53.267680,2025-12-10T12:54:16.696948,normal
build-000729,startup-io/mobile-backend,develop,3695129dbad5a54ec1d6fcb9203ff868fad1140e,225.200497,2250,28.13,70,98,15,272,7.354,0,0,0,0,"{""type_check"": 150, ""checkout"": 150, ""integration_tests"": 150, ""setup_environment"": 150, ""unit_tests"": 150, ""restore_cache"": 150, ""build"": 150, ""setup_node"": 150, ""install_dependencies"": 150, ""e2e_tests"": 150, ""save_cache"": 150, ""deploy_production"": 150, ""deploy_staging"": 150, ""lint"": 150, ""upload_artifacts"": 150}",2025-12-08T12:52:04.237895,2025-12-08T12:55:49.438392,normal
build-000205,acme-corp/web-app,develop,934b85d5d5a22c443e37cbe343f91d889b174a6e,187.217738,2380,27.68,77,124,10,258,7.2804,0,0,0,0,"{""integration_tests"": 238, ""save_cache"": 238, ""deploy_staging"": 238, ""setup_environment"": 238, ""type_check"": 238, ""lint"": 238, ""setup_node"": 238, ""install_dependencies"": 238, ""e2e_tests"": 238, ""deploy_production"": 238}",2025-12-09T12:50:48.851596,2025-12-09T12:53:56.069334,normal
build-000375,acme-corp/data-pipeline,main,bff8d641dd90dc87a65d4c3ecab33834ef019109,143.308932,828,27.01,22,38,12,219,7.2093,0,0,0,0,"{""type_check"": 69, ""lint"": 69, ""deploy_staging"": 69, ""build"": 69, ""setup_node"": 69, ""restore_cache"": 69, ""e2e_tests"": 69, ""integration_tests"": 69, ""checkout"": 69, ""install_dependencies"": 69, ""deploy_production"": 69, ""save_cache"": 69}",2025-12-17T12:51:11.107628,2025-12-17T12:53:34.416560,normal
build-000358,acme-corp/api-service,main,2e6e5874b495af2149e55de84b8df158c5cd936f,177.741918,2834,27.91,91,129,13,270,7.2582,0,0,0,0,"{""deploy_production"": 218, ""upload_artifacts"": 218, ""unit_tests"": 218, ""lint"": 218, ""checkout"": 218, ""e2e_tests"": 218, ""deploy_staging"": 218, ""restore_cache"": 218, ""setup_node"": 218, ""install_dependencies"": 218, ""integration_tests"": 218, ""save_cache"": 218, ""type_check"": 218}",2025-12-17T12:51:08.926851,2025-12-17T12:54:06.668769,normal
build-000120,acme-corp/data-pipeline,main,9c69b7f92588fd64a287b6bf5f1912e2c568bddc,140.292812,2625,27.71,70,107,15,276,7.3254,0,0,0,0,"{""setup_environment"": 175, ""save_cache"": 175, ""integration_tests"": 175, ""checkout"": 175, ""e2e_tests"": 175, ""unit_tests"": 175, ""setup_node"": 175, ""restore_cache"": 175, ""type_check"": 175, ""build"": 175, ""lint"": 175, ""deploy_production"": 175, ""deploy_staging"": 175, ""install_dependencies"": 175, ""upload_artifacts"": 175}",2025-12-09T12:50:37.634757,2025-12-09T12:52:57.927569,normal
build-000763,acme-corp/data-pipeline,feature/feat-745,4b8616e34ef64425f7a5f2d9c1159b8c4ed1808d,157.667593,2821,28.12,86,135,13,270,7.3374,0,0,0,0,"{""integration_tests"": 217, ""deploy_staging"": 217, ""e2e_tests"": 217, ""build"": 217, ""lint"": 217, ""upload_artifacts"": 217, ""save_cache"": 217, ""checkout"": 217, ""setup_node"": 217, ""restore_cache"": 217, ""setup_environment"": 217, ""type_check"": 217, ""unit_tests"": 217}",2025-12-07T12:52:09.662445,2025-12-07T12:54:47.330038,normal
build-000521,startup-io/mobile-backend,develop,c27b7f21f9aea7584f63cb6c4d5a4520f3f58e6f,281.035661,1582,27.78,37,77,14,254,7.2408,0,0,0,0,"{""integration_tests"": 113, ""unit_tests"": 113, ""type_check"": 113, ""save_cache"": 113, ""e2e_tests"": 113, ""install_dependencies"": 113, ""build"": 113, ""deploy_production"": 113, ""lint"": 113, ""setup_node"": 113, ""setup_environment"": 113, ""upload_artifacts"": 113, ""checkout"": 113, ""restore_cache"": 113}",2025-12-06T12:51:32.848977,2025-12-06T12:56:13.884638,normal
build-000980,startup-io/mobile-backend,feature/feat-766,2cd902c06eef8390136ef5f03a3190486d891c31,334.484545,8467,27.96,236,393,10,345,7.3571,39,20,4,0,"{""lint"": 841, ""install_dependencies"": 841, ""build"": 841, ""save_cache"": 841, ""restore_cache"": 841, ""upload_artifacts"": 870, ""e2e_tests"": 841, ""setup_environment"": 841, ""checkout"": 841, ""integration_tests"": 869}",2025-12-10T12:52:58.555118,2025-12-10T12:58:33.039663,exfiltration
build-000098,acme-corp/web-app,develop,3570aa1f3304fe321ee4e5f3fd54393ac5efd769,190.390856,2262,27.9,65,105,13,275,7.2976,0,0,0,0,"{""e2e_tests"": 174, ""deploy_production"": 174, ""integration_tests"": 174, ""setup_environment"": 174, ""restore_cache"": 174, ""upload_artifacts"": 174, ""build"": 174, ""save_cache"": 174, ""checkout"": 174, ""install_dependencies"": 174, ""deploy_staging"": 174, ""setup_node"": 174, ""unit_tests"": 174}",2025-11-29T12:50:34.503620,2025-11-29T12:53:44.894476,normal
build-000240,acme-corp/api-service,feature/feat-797,fbf1e39afd12a720e62888bfb6994155885b6152,364.732849,2860,27.92,78,166,11,266,7.2763,0,0,0,0,"{""lint"": 260, ""setup_node"": 260, ""upload_artifacts"": 260, ""setup_environment"": 260, ""install_dependencies"": 260, ""type_check"": 260, ""build"": 260, ""checkout"": 260, ""save_cache"": 260, ""restore_cache"": 260, ""integration_tests"": 260}",2025-11-25T12:50:53.220680,2025-11-25T12:56:57.953529,normal
build-000193,acme-corp/api-service,feature/feat-681,c36851cb3cafb84415f8de234235a44e39a20c4b,134.45204,2079,27.57,60,102,11,262,7.2608,0,0,0,0,"{""e2e_tests"": 189, ""restore_cache"": 189, ""install_dependencies"": 189, ""checkout"": 189, ""build"": 189, ""setup_environment"": 189, ""integration_tests"": 189, ""save_cache"": 189, ""lint"": 189, ""type_check"": 189, ""upload_artifacts"": 189}",2025-12-04T12:50:46.880254,2025-12-04T12:53:01.332294,normal
build-000705,acme-corp/data-pipeline,feature/feat-938,ef06bcae693edf38463e4d8cc2fec0f569903953,160.63921,1755,28.18,59,84,13,253,7.2318,0,0,0,0,"{""integration_tests"": 135, ""deploy_production"": 135, ""build"": 135, ""upload_artifacts"": 135, ""checkout"": 135, ""type_check"": 135, ""install_dependencies"": 135, ""e2e_tests"": 135, ""restore_cache"": 135, ""lint"": 135, ""unit_tests"": 135, ""save_cache"": 135, ""deploy_staging"": 135}",2025-12-19T12:52:00.345854,2025-12-19T12:54:40.985064,normal
build-000308,startup-io/mobile-backend,feature/feat-209,5c1cb60cabba014b6a593c7386fdb392b2884845,326.745119,2054,27.76,69,90,13,259,7.2561,0,0,0,0,"{""save_cache"": 158, ""integration_tests"": 158, ""restore_cache"": 158, ""type_check"": 158, ""lint"": 158, ""unit_tests"": 158, ""build"": 158, ""e2e_tests"": 158, ""upload_artifacts"": 158, ""setup_environment"": 158, ""setup_node"": 158, ""install_dependencies"": 158, ""checkout"": 158}",2025-11-23T12:51:01.744074,2025-11-23T12:56:28.489193,normal
build-000096,startup-io/mobile-backend,feature/feat-233,57a387592b68ecf65b71ba5b972db47606403dbf,153.209103,2639,27.87,69,119,13,278,7.2694,0,0,0,0,"{""unit_tests"": 203, ""type_check"": 203, ""build"": 203, ""deploy_production"": 203, ""lint"": 203, ""install_dependencies"": 203, ""e2e_tests"": 203, ""upload_artifacts"": 203, ""setup_node"": 203, ""deploy_staging"": 203, ""integration_tests"": 203, ""setup_environment"": 203, ""restore_cache"": 203}",2025-12-02T12:50:34.251098,2025-12-02T12:53:07.460201,normal
build-000819,acme-corp/web-app,main,715d5116bc6d3136931a8aecb402148cb6865a6f,122.692645,2288,27.66,63,109,13,258,7.2673,0,0,0,0,"{""unit_tests"": 176, ""type_check"": 176, ""install_dependencies"": 176, ""e2e_tests"": 176, ""upload_artifacts"": 176, ""lint"": 176, ""build"": 176, ""deploy_staging"": 176, ""restore_cache"": 176, ""deploy_production"": 176, ""setup_node"": 176, ""integration_tests"": 176, ""checkout"": 176}",2025-12-01T12:52:17.197964,2025-12-01T12:54:19.890609,normal
build-000912,acme-corp/api-service,develop,5932b9569a78fdfd4706c61a70ffeed348a8018b,832.543205,2652,28.26,78,123,12,285,7.3425,19,0,0,0,"{""unit_tests"": 229, ""deploy_staging"": 219, ""deploy_production"": 219, ""build"": 228, ""install_dependencies"": 219, ""restore_cache"": 219, ""setup_environment"": 219, ""setup_node"": 219, ""e2e_tests"": 219, ""upload_artifacts"": 219, ""integration_tests"": 224, ""type_check"": 219}",2025-12-09T12:52:32.280711,2025-12-09T13:06:24.823916,cryptomining
build-000461,acme-corp/api-service,main,285621369c8158618699fb86151e3c8357a7d5ae,244.417905,1134,28.11,33,53,14,238,7.1737,0,0,0,0,"{""e2e_tests"": 81, ""checkout"": 81, ""save_cache"": 81, ""lint"": 81, ""integration_tests"": 81, ""type_check"": 81, ""build"": 81, ""restore_cache"": 81, ""setup_environment"": 81, ""upload_artifacts"": 81, ""deploy_staging"": 81, ""deploy_production"": 81, ""unit_tests"": 81, ""setup_node"": 81}",2025-12-16T12:51:24.956285,2025-12-16T12:55:29.374190,normal
build-000816,acme-corp/web-app,develop,5502136deffa013f000584995851487d59af4967,209.083969,1274,28.03,31,62,13,239,7.242,0,0,0,0,"{""setup_node"": 98, ""setup_environment"": 98, ""e2e_tests"": 98, ""upload_artifacts"": 98, ""install_dependencies"": 98, ""build"": 98, ""type_check"": 98, ""deploy_production"": 98, ""deploy_staging"": 98, ""checkout"": 98, ""unit_tests"": 98, ""save_cache"": 98, ""lint"": 98}",2025-12-05T12:52:16.820465,2025-12-05T12:55:45.904434,normal
build-000311,startup-io/mobile-backend,develop,e50ead9f37c8e03c400a16413266331c8d9972a9,132.571533,2327,27.7,71,96,13,277,7.3212,0,0,0,0,"{""e2e_tests"": 179, ""setup_node"": 179, ""integration_tests"": 179, ""upload_artifacts"": 179, ""deploy_production"": 179, ""deploy_staging"": 179, ""lint"": 179, ""build"": 179, ""checkout"": 179, ""install_dependencies"": 179, ""restore_cache"": 179, ""type_check"": 179, ""save_cache"": 179}",2025-12-13T12:51:02.201743,2025-12-13T12:53:14.773276,normal
build-000857,acme-corp/data-pipeline,main,69cfb3844ce9cff69237efed665fc40208189a14,49.639827,2632,27.78,88,115,14,284,7.33,0,0,0,0,"{""integration_tests"": 188, ""build"": 188, ""deploy_staging"": 188, ""upload_artifacts"": 188, ""setup_environment"": 188, ""deploy_production"": 188, ""type_check"": 188, ""e2e_tests"": 188, ""unit_tests"": 188, ""install_dependencies"": 188, ""checkout"": 188, ""restore_cache"": 188, ""lint"": 188, ""setup_node"": 188}",2025-12-08T12:52:22.988912,2025-12-08T12:53:12.628739,normal
build-000503,startup-io/auth-service,develop,7efcb1d07889d407b7bdfe561ec2be46d9600188,221.893399,2275,27.63,55,103,13,267,7.2848,0,0,0,0,"{""upload_artifacts"": 175, ""unit_tests"": 175, ""e2e_tests"": 175, ""build"": 175, ""install_dependencies"": 175, ""save_cache"": 175, ""lint"": 175, ""setup_environment"": 175, ""checkout"": 175, ""restore_cache"": 175, ""setup_node"": 175, ""deploy_staging"": 175, ""type_check"": 175}",2025-12-15T12:51:30.394385,2025-12-15T12:55:12.287784,normal
build-000083,acme-corp/data-pipeline,main,2ffcb60ffe04939301998afd2b13067c2e4f99e9,237.802568,2288,27.49,60,106,11,268,7.3133,0,0,0,0,"{""restore_cache"": 208, ""setup_node"": 208, ""deploy_staging"": 208, ""e2e_tests"": 208, ""upload_artifacts"": 208, ""lint"": 208, ""integration_tests"": 208, ""checkout"": 208, ""build"": 208, ""type_check"": 208, ""save_cache"": 208}",2025-12-08T12:50:32.300460,2025-12-08T12:54:30.103028,normal
build-000301,acme-corp/data-pipeline,main,5822c39a3870b0eaa1b8521ff52eb040c9440036,225.419317,1230,27.7,30,43,10,228,7.161,0,0,0,0,"{""build"": 123, ""setup_environment"": 123, ""integration_tests"": 123, ""e2e_tests"": 123, ""upload_artifacts"": 123, ""unit_tests"": 123, ""restore_cache"": 123, ""save_cache"": 123, ""type_check"": 123, ""deploy_production"": 123}",2025-11-27T12:51:00.765784,2025-11-27T12:54:46.185101,normal
build-000903,startup-io/auth-service,feature/feat-324,8e4e09efe49b4ab724e73d50e35a4f629af2c27a,359.058097,2182,27.88,61,93,15,274,7.2901,16,0,0,0,"{""setup_node"": 144, ""deploy_staging"": 144, ""build"": 149, ""deploy_production"": 144, ""install_dependencies"": 144, ""upload_artifacts"": 144, ""checkout"": 144, ""setup_environment"": 144, ""restore_cache"": 144, ""integration_tests"": 156, ""type_check"": 144, ""unit_tests"": 149, ""save_cache"": 144, ""e2e_tests"": 144, ""lint"": 144}",2025-12-03T12:52:29.925654,2025-12-03T12:58:28.983751,cryptomining
build-000317,acme-corp/web-app,develop,6caec2f7e098fe5c190e13d5942998999c1ab652,170.519526,1620,27.85,46,81,12,250,7.2178,0,0,0,0,"{""setup_node"": 135, ""integration_tests"": 135, ""upload_artifacts"": 135, ""setup_environment"": 135, ""deploy_production"": 135, ""lint"": 135, ""install_dependencies"": 135, ""unit_tests"": 135, ""e2e_tests"": 135, ""save_cache"": 135, ""deploy_staging"": 135, ""type_check"": 135}",2025-12-06T12:51:03.288333,2025-12-06T12:53:53.807859,normal
build-000867,acme-corp/data-pipeline,develop,ccefef7eef173af6691f56b6837e5e675a18220f,178.834824,1720,28.11,49,84,10,253,7.2382,0,0,0,0,"{""restore_cache"": 172, ""upload_artifacts"": 172, ""setup_environment"": 172, ""type_check"": 172, ""e2e_tests"": 172, ""integration_tests"": 172, ""setup_node"": 172, ""deploy_staging"": 172, ""unit_tests"": 172, ""install_dependencies"": 172}",2025-11-25T12:52:24.645051,2025-11-25T12:55:23.479875,normal
build-000708,acme-corp/data-pipeline,feature/feat-861,9e58ffced2da647eb493dedfa212672c00ea1739,141.388906,2710,28.01,99,123,10,268,7.3039,0,0,0,0,"{""deploy_staging"": 271, ""checkout"": 271, ""build"": 271, ""setup_node"": 271, ""save_cache"": 271, ""type_check"": 271, ""lint"": 271, ""unit_tests"": 271, ""e2e_tests"": 271, ""integration_tests"": 271}",2025-11-24T12:52:00.913408,2025-11-24T12:54:22.302314,normal
build-000859,startup-io/mobile-backend,main,7cb95322a1aea6db5bc28766456f19e2aab6be0a,199.91882,2112,27.83,66,98,12,266,7.244,0,0,0,0,"{""deploy_production"": 176, ""build"": 176, ""lint"": 176, ""type_check"": 176, ""upload_artifacts"": 176, ""integration_tests"": 176, ""install_dependencies"": 176, ""deploy_staging"": 176, ""e2e_tests"": 176, ""unit_tests"": 176, ""restore_cache"": 176, ""checkout"": 176}",2025-12-12T12:52:23.293691,2025-12-12T12:55:43.212511,normal
build-000494,startup-io/mobile-backend,develop,6fa34d7e2d493f330a454c636bfe4012967ae42b,270.203898,2670,27.83,66,132,10,264,7.3322,0,0,0,0,"{""restore_cache"": 267, ""deploy_production"": 267, ""setup_node"": 267, ""build"": 267, ""e2e_tests"": 267, ""deploy_staging"": 267, ""setup_environment"": 267, ""integration_tests"": 267, ""unit_tests"": 267, ""lint"": 267}",2025-11-26T12:51:29.267630,2025-11-26T12:55:59.471528,normal
build-000360,acme-corp/web-app,feature/feat-523,148fb56da5c387f68c54a0b798035a369f54ddc2,158.183267,1904,27.97,56,97,14,259,7.295,0,0,0,0,"{""install_dependencies"": 136, ""restore_cache"": 136, ""lint"": 136, ""type_check"": 136, ""e2e_tests"": 136, ""integration_tests"": 136, ""checkout"": 136, ""unit_tests"": 136, ""setup_node"": 136, ""build"": 136, ""setup_environment"": 136, ""deploy_production"": 136, ""save_cache"": 136, ""deploy_staging"": 136}",2025-12-04T12:51:09.267766,2025-12-04T12:53:47.451033,normal
